温度历史数据					
时间	温度0	温度1	温度2	温度3	温度4
 9: 8: 4	116.5	35.5	39.7	-270.1	-270.1
 9: 8: 5	116.7	35.5	39.7	-270.1	-270.1
 9: 8: 6	116.8	35.6	39.8	-270.1	-270.1
 9: 8: 7	117	35.5	39.8	-270.1	-270.1
 9: 8: 8	117.3	35.6	39.8	-270.1	-270.1
 9: 8: 9	117.4	35.7	39.9	-270.1	-270.1
 9: 8:10	117.6	35.7	40	-270.1	-270.1
 9: 8:11	117.8	35.7	40	-270.1	-270.1
 9: 8:12	118	35.8	40.1	-270.1	-270.1
 9: 8:13	118.2	35.8	40.1	-270.1	-270.1
 9: 8:14	118.4	35.8	40.2	-270.1	-270.1
 9: 8:15	118.6	35.9	40.2	-270.1	-270.1
 9: 8:16	118.8	35.9	40.3	-270.1	-270.1
 9: 8:17	118.8	35.9	40.3	-270.1	-270.1
 9: 8:18	119	36	40.4	-270.1	-270.1
 9: 8:19	119.2	36	40.4	-270.1	-270.1
 9: 8:20	119.3	36.1	40.5	-270.1	-270.1
 9: 8:21	119.5	36.1	40.6	-270.1	-270.1
 9: 8:22	119.7	36.2	40.6	-270.1	-270.1
 9: 8:23	119.9	36.2	40.7	-270.1	-270.1
 9: 8:24	120.1	36.2	40.7	-270.1	-270.1
 9: 8:25	120.3	36.3	40.8	-270.1	-270.1
 9: 8:26	120.5	36.3	40.8	-270.1	-270.1
 9: 8:27	120.7	36.3	40.9	-270.1	-270.1
 9: 8:28	120.9	36.4	40.9	-270.1	-270.1
 9: 8:29	121	36.4	41	-270.1	-270.1
 9: 8:30	121.2	36.5	41	-270.1	-270.1
 9: 8:31	121.4	36.5	41.1	-270.1	-270.1
 9: 8:32	121.6	36.6	41.1	-270.1	-270.1
 9: 8:33	121.8	36.6	41.2	-270.1	-270.1
 9: 8:34	122	36.6	41.2	-270.1	-270.1
 9: 8:35	122.2	36.7	41.3	-270.1	-270.1
 9: 8:36	122.4	36.7	41.4	-270.1	-270.1
 9: 8:37	122.6	36.8	41.4	-270.1	-270.1
 9: 8:38	122.7	36.8	41.5	-270.1	-270.1
 9: 8:39	122.9	36.9	41.5	-270.1	-270.1
 9: 8:40	123.1	36.9	41.6	-270.1	-270.1
 9: 8:41	123.3	37	41.6	-270.1	-270.1
 9: 8:42	123.5	37	41.7	-270.1	-270.1
 9: 8:43	123.7	37	41.7	-270.1	-270.1
 9: 8:44	123.9	37.1	41.8	-270.1	-270.1
 9: 8:45	124.1	37.1	41.9	-270.1	-270.1
 9: 8:46	124.3	37.2	41.9	-270.1	-270.1
 9: 8:47	124.4	37.2	42	-270.1	-270.1
 9: 8:48	124.6	37.3	42	-270.1	-270.1
 9: 8:49	124.8	37.3	42.1	-270.1	-270.1
 9: 8:50	125	37.4	42.1	-270.1	-270.1
 9: 8:51	125.2	37.4	42.2	-270.1	-270.1
 9: 8:52	125.4	37.4	42.3	-270.1	-270.1
 9: 8:53	125.5	37.5	42.3	-270.1	-270.1
 9: 8:54	125.7	37.5	42.4	-270.1	-270.1
 9: 8:55	125.9	37.6	42.4	-270.1	-270.1
 9: 8:56	126.1	37.6	42.5	-270.1	-270.1
 9: 8:57	126.3	37.7	42.5	-270.1	-270.1
 9: 8:58	126.5	37.7	42.5	-270.1	-270.1
 9: 8:59	126.6	37.7	42.6	-270.1	-270.1
 9: 9: 0	126.8	37.8	42.7	-270.1	-270.1
 9: 9: 1	127	37.8	42.7	-270.1	-270.1
 9: 9: 2	127.2	37.9	42.8	-270.1	-270.1
 9: 9: 3	127.4	37.9	42.8	-270.1	-270.1
 9: 9: 4	127.6	38	42.9	-270.1	-270.1
 9: 9: 5	127.7	38	43	-270.1	-270.1
 9: 9: 6	127.9	38	43	-270.1	-270.1
 9: 9: 7	128.1	38.1	43.1	-270.1	-270.1
 9: 9: 8	128.3	38.1	43.1	-270.1	-270.1
 9: 9: 9	128.5	38.2	43.2	-270.1	-270.1
 9: 9:10	128.6	38.2	43.3	-270.1	-270.1
 9: 9:11	128.8	38.2	43.3	-270.1	-270.1
 9: 9:12	129	38.3	43.4	-270.1	-270.1
 9: 9:13	129.2	38.3	43.5	-270.1	-270.1
 9: 9:14	129.4	38.3	43.5	-270.1	-270.1
 9: 9:15	129.5	38.4	43.6	-270.1	-270.1
 9: 9:16	129.7	38.4	43.6	-270.1	-270.1
 9: 9:17	129.9	38.5	43.7	-270.1	-270.1
 9: 9:18	130.1	38.5	43.8	-270.1	-270.1
 9: 9:19	130.2	38.6	43.8	-270.1	-270.1
 9: 9:20	130.4	38.6	43.9	-270.1	-270.1
 9: 9:21	130.6	38.7	44	-270.1	-270.1
 9: 9:22	130.8	38.7	44	-270.1	-270.1
 9: 9:23	131	38.7	44.1	-270.1	-270.1
 9: 9:24	131.1	38.8	44.1	-270.1	-270.1
 9: 9:25	131.1	38.8	44.2	-270.1	-270.1
 9: 9:26	131.3	38.9	44.3	-270.1	-270.1
 9: 9:27	131.5	38.9	44.3	-270.1	-270.1
 9: 9:28	131.7	39	44.4	-270.1	-270.1
 9: 9:29	131.8	39	44.5	-270.1	-270.1
 9: 9:30	132	39.1	44.5	-270.1	-270.1
 9: 9:31	132.2	39.1	44.6	-270.1	-270.1
 9: 9:32	132.4	39.2	44.7	-270.1	-270.1
 9: 9:33	132.5	39.2	44.7	-270.1	-270.1
 9: 9:34	132.7	39.3	44.8	-270.1	-270.1
 9: 9:35	132.9	39.3	44.9	-270.1	-270.1
 9: 9:36	133.1	39.4	44.9	-270.1	-270.1
 9: 9:37	133.3	39.4	45	-270.1	-270.1
 9: 9:38	133.4	39.5	45.1	-270.1	-270.1
 9: 9:39	133.6	39.5	45.1	-270.1	-270.1
 9: 9:40	133.8	39.6	45.2	-270.1	-270.1
 9: 9:41	134	39.6	45.3	-270.1	-270.1
 9: 9:42	134.1	39.7	45.3	-270.1	-270.1
 9: 9:43	134.3	39.7	45.4	-270.1	-270.1
 9: 9:44	134.5	39.8	45.5	-270.1	-270.1
 9: 9:45	134.7	39.9	45.5	-270.1	-270.1
 9: 9:46	134.9	39.9	45.6	-270.1	-270.1
 9: 9:47	135	40	45.7	-270.1	-270.1
 9: 9:48	135.2	40	45.8	-270.1	-270.1
 9: 9:49	135.4	40.1	45.8	-270.1	-270.1
 9: 9:50	135.6	40.1	45.9	-270.1	-270.1
 9: 9:51	135.8	40.2	46	-270.1	-270.1
 9: 9:52	136	40.3	46	-270.1	-270.1
 9: 9:53	136.2	40.3	46.1	-270.1	-270.1
 9: 9:54	136.3	40.4	46.2	-270.1	-270.1
 9: 9:55	136.5	40.4	46.2	-270.1	-270.1
 9: 9:56	136.7	40.5	46.3	-270.1	-270.1
 9: 9:57	136.9	40.6	46.4	-270.1	-270.1
 9: 9:58	137.1	40.6	46.5	-270.1	-270.1
 9: 9:59	137.3	40.7	46.5	-270.1	-270.1
 9:10: 0	137.5	40.8	46.6	-270.1	-270.1
 9:10: 1	137.7	40.9	46.7	-270.1	-270.1
 9:10: 2	137.9	40.9	46.8	-270.1	-270.1
 9:10: 3	138	40.9	46.8	-270.1	-270.1
 9:10: 4	138.2	41	46.9	-270.1	-270.1
 9:10: 5	138.4	41.1	46.9	-270.1	-270.1
 9:10: 6	138.6	41.2	47	-270.1	-270.1
 9:10: 7	138.8	41.3	47.1	-270.1	-270.1
 9:10: 8	139	41.3	47.2	-270.1	-270.1
 9:10: 9	139.2	41.4	47.3	-270.1	-270.1
 9:10:10	139.3	41.4	47.3	-270.1	-270.1
 9:10:11	139.5	41.4	47.3	-270.1	-270.1
 9:10:12	139.7	41.5	47.4	-270.1	-270.1
 9:10:13	139.9	41.6	47.5	-270.1	-270.1
 9:10:14	140.1	41.6	47.6	-270.1	-270.1
 9:10:15	140.3	41.7	47.6	-270.1	-270.1
 9:10:16	140.5	41.8	47.7	-270.1	-270.1
 9:10:17	140.7	41.8	47.8	-270.1	-270.1
 9:10:18	140.8	41.9	47.9	-270.1	-270.1
 9:10:19	141	41.9	47.9	-270.1	-270.1
 9:10:20	141.2	41.9	48	-270.1	-270.1
 9:10:21	141.4	42	48.1	-270.1	-270.1
 9:10:22	141.7	42.1	48.2	-270.1	-270.1
 9:10:23	141.9	42.2	48.3	-270.1	-270.1
 9:10:24	142	42.2	48.4	-270.1	-270.1
 9:10:25	142.2	42.2	48.4	-270.1	-270.1
 9:10:26	142.4	42.3	48.5	-270.1	-270.1
 9:10:27	142.6	42.4	48.6	-270.1	-270.1
 9:10:28	142.8	42.5	48.7	-270.1	-270.1
 9:10:29	143	42.6	48.8	-270.1	-270.1
 9:10:30	143.2	42.6	48.8	-270.1	-270.1
 9:10:31	143.4	42.7	48.9	-270.1	-270.1
 9:10:32	143.6	42.7	49	-270.1	-270.1
 9:10:33	143.6	42.8	49.1	-270.1	-270.1
 9:10:34	143.8	42.8	49.1	-270.1	-270.1
 9:10:35	144	42.9	49.2	-270.1	-270.1
 9:10:36	144.1	43	49.3	-270.1	-270.1
 9:10:37	144.3	43	49.4	-270.1	-270.1
 9:10:38	144.5	43.1	49.5	-270.1	-270.1
 9:10:39	144.7	43.1	49.5	-270.1	-270.1
 9:10:40	144.9	43.2	49.6	-270.1	-270.1
 9:10:41	145.1	43.3	49.7	-270.1	-270.1
 9:10:42	145.3	43.3	49.8	-270.1	-270.1
 9:10:43	145.4	43.4	49.8	-270.1	-270.1
 9:10:44	145.6	43.4	49.9	-270.1	-270.1
 9:10:45	145.8	43.5	50	-270.1	-270.1
 9:10:46	146	43.5	50.1	-270.1	-270.1
 9:10:47	146.2	43.6	50.1	-270.1	-270.1
 9:10:48	146.3	43.7	50.2	-270.1	-270.1
 9:10:49	146.5	43.7	50.3	-270.1	-270.1
 9:10:50	146.7	43.8	50.4	-270.1	-270.1
 9:10:51	146.9	43.8	50.5	-270.1	-270.1
 9:10:52	147	43.9	50.5	-270.1	-270.1
 9:10:53	147.2	44	50.6	-270.1	-270.1
 9:10:54	147.4	44	50.7	-270.1	-270.1
 9:10:55	147.6	44.1	50.8	-270.1	-270.1
 9:10:56	147.8	44.2	50.9	-270.1	-270.1
 9:10:57	147.9	44.2	50.9	-270.1	-270.1
 9:10:58	148.1	44.3	51	-270.1	-270.1
 9:10:59	148.3	44.4	51.1	-270.1	-270.1
 9:11: 0	148.5	44.4	51.2	-270.1	-270.1
 9:11: 1	148.6	44.5	51.3	-270.1	-270.1
 9:11: 2	148.8	44.6	51.3	-270.1	-270.1
 9:11: 3	149	44.6	51.4	-270.1	-270.1
 9:11: 4	149.2	44.7	51.5	-270.1	-270.1
 9:11: 5	149.4	44.8	51.6	-270.1	-270.1
 9:11: 6	149.5	44.8	51.7	-270.1	-270.1
 9:11: 7	149.7	44.9	51.7	-270.1	-270.1
 9:11: 8	149.9	45	51.8	-270.1	-270.1
 9:11: 9	150	45	51.9	-270.1	-270.1
 9:11:10	150.2	45.1	52	-270.1	-270.1
 9:11:11	150.4	45.2	52.1	-270.1	-270.1
 9:11:12	150.6	45.2	52.2	-270.1	-270.1
 9:11:13	150.7	45.3	52.2	-270.1	-270.1
 9:11:14	150.9	45.4	52.2	-270.1	-270.1
 9:11:15	151.2	45.5	52.3	-270.1	-270.1
 9:11:16	151.3	45.6	52.5	-270.1	-270.1
 9:11:17	151.4	45.6	52.6	-270.1	-270.1
 9:11:18	151.6	45.7	52.6	-270.1	-270.1
 9:11:19	151.8	45.8	52.7	-270.1	-270.1
 9:11:20	152	45.9	52.8	-270.1	-270.1
 9:11:21	152.2	45.9	52.8	-270.1	-270.1
 9:11:22	152.3	46	52.9	-270.1	-270.1
 9:11:23	152.5	46.1	53	-270.1	-270.1
 9:11:24	152.7	46.2	53.1	-270.1	-270.1
 9:11:25	152.9	46.3	53.2	-270.1	-270.1
 9:11:26	153.1	46.4	53.3	-270.1	-270.1
 9:11:27	153.2	46.4	53.4	-270.1	-270.1
 9:11:28	153.4	46.4	53.5	-270.1	-270.1
 9:11:29	153.6	46.5	53.5	-270.1	-270.1
 9:11:30	153.8	46.6	53.6	-270.1	-270.1
 9:11:31	153.9	46.7	53.7	-270.1	-270.1
 9:11:32	154.2	46.8	53.8	-270.1	-270.1
 9:11:33	154.3	46.9	54	-270.1	-270.1
 9:11:34	154.5	47	54	-270.1	-270.1
 9:11:35	154.6	47	54.1	-270.1	-270.1
 9:11:36	154.8	47.1	54.2	-270.1	-270.1
 9:11:37	155	47.2	54.2	-270.1	-270.1
 9:11:38	155.2	47.3	54.3	-270.1	-270.1
 9:11:39	155.4	47.4	54.4	-270.1	-270.1
 9:11:40	155.4	47.4	54.5	-270.1	-270.1
 9:11:41	155.6	47.6	54.7	-270.1	-270.1
 9:11:42	155.8	47.7	54.8	-270.1	-270.1
 9:11:43	155.9	47.7	54.8	-270.1	-270.1
 9:11:44	156.1	47.8	54.9	-270.1	-270.1
 9:11:45	156.2	47.8	55	-270.1	-270.1
 9:11:46	156.4	47.9	55.1	-270.1	-270.1
 9:11:47	156.6	48	55.2	-270.1	-270.1
 9:11:48	156.8	48.1	55.2	-270.1	-270.1
 9:11:49	157	48.2	55.3	-270.1	-270.1
 9:11:50	157.2	48.2	55.4	-270.1	-270.1
 9:11:51	157.3	48.3	55.5	-270.1	-270.1
 9:11:52	157.5	48.4	55.6	-270.1	-270.1
 9:11:53	157.7	48.5	55.7	-270.1	-270.1
 9:11:54	157.9	48.6	55.8	-270.1	-270.1
 9:11:55	158.1	48.7	56	-270.1	-270.1
 9:11:56	158.3	48.8	56	-270.1	-270.1
 9:11:57	158.4	48.8	56.1	-270.1	-270.1
 9:11:58	158.6	48.9	56.2	-270.1	-270.1
 9:11:59	158.8	48.9	56.3	-270.1	-270.1
 9:12: 0	158.9	49	56.4	-270.1	-270.1
 9:12: 1	159.1	49.1	56.4	-270.1	-270.1
 9:12: 2	159.3	49.2	56.5	-270.1	-270.1
 9:12: 3	159.5	49.3	56.6	-270.1	-270.1
 9:12: 4	159.6	49.3	56.7	-270.1	-270.1
 9:12: 5	159.9	49.5	56.9	-270.1	-270.1
 9:12: 6	160.1	49.5	57	-270.1	-270.1
 9:12: 7	160.2	49.6	57.1	-270.1	-270.1
 9:12: 8	160.4	49.7	57.2	-270.1	-270.1
 9:12: 9	160.5	49.7	57.2	-270.1	-270.1
 9:12:10	160.7	49.8	57.3	-270.1	-270.1
 9:12:11	160.9	49.9	57.4	-270.1	-270.1
 9:12:12	161.1	49.9	57.5	-270.1	-270.1
 9:12:13	161.3	50	57.6	-270.1	-270.1
 9:12:14	161.4	50.1	57.7	-270.1	-270.1
 9:12:15	161.6	50.2	57.8	-270.1	-270.1
 9:12:16	161.8	50.2	57.9	-270.1	-270.1
 9:12:17	162	50.3	58	-270.1	-270.1
 9:12:18	162.1	50.4	58	-270.1	-270.1
 9:12:19	162.3	50.5	58.1	-270.1	-270.1
 9:12:20	162.5	50.6	58.2	-270.1	-270.1
 9:12:21	162.7	50.6	58.2	-270.1	-270.1
 9:12:22	162.9	50.7	58.3	-270.1	-270.1
 9:12:23	163	50.8	58.4	-270.1	-270.1
 9:12:24	163.2	50.9	58.5	-270.1	-270.1
 9:12:25	163.4	51	58.6	-270.1	-270.1
 9:12:26	163.6	51	58.7	-270.1	-270.1
 9:12:27	163.8	51.2	58.8	-270.1	-270.1
 9:12:28	164	51.3	59	-270.1	-270.1
 9:12:29	164.1	51.4	59.1	-270.1	-270.1
 9:12:30	164.3	51.4	59.2	-270.1	-270.1
 9:12:31	164.5	51.5	59.3	-270.1	-270.1
 9:12:32	164.7	51.6	59.4	-270.1	-270.1
 9:12:33	164.8	51.7	59.5	-270.1	-270.1
 9:12:34	165	51.7	59.5	-270.1	-270.1
 9:12:35	165.2	51.7	59.6	-270.1	-270.1
 9:12:36	165.4	51.9	59.8	-270.1	-270.1
 9:12:37	165.5	52	59.9	-270.1	-270.1
 9:12:38	165.7	52.1	60	-270.1	-270.1
 9:12:39	165.9	52.2	60.1	-270.1	-270.1
 9:12:40	166.1	52.3	60.2	-270.1	-270.1
 9:12:41	166.2	52.4	60.3	-270.1	-270.1
 9:12:42	166.4	52.4	60.4	-270.1	-270.1
 9:12:43	166.6	52.5	60.5	-270.1	-270.1
 9:12:44	166.7	52.6	60.6	-270.1	-270.1
 9:12:45	166.9	52.7	60.7	-270.1	-270.1
 9:12:46	167.1	52.8	60.8	-270.1	-270.1
 9:12:47	167.3	52.9	60.9	-270.1	-270.1
 9:12:48	167.3	53	61	-270.1	-270.1
 9:12:49	167.4	53.1	61.1	-270.1	-270.1
 9:12:50	167.6	53.2	61.2	-270.1	-270.1
 9:12:51	167.8	53.3	61.3	-270.1	-270.1
 9:12:52	167.9	53.4	61.4	-270.1	-270.1
 9:12:53	168.1	53.5	61.5	-270.1	-270.1
 9:12:54	168.3	53.6	61.6	-270.1	-270.1
 9:12:55	168.4	53.7	61.7	-270.1	-270.1
 9:12:56	168.6	53.8	61.8	-270.1	-270.1
 9:12:57	168.8	53.9	61.9	-270.1	-270.1
 9:12:58	168.9	54.1	62	-270.1	-270.1
 9:12:59	169.1	54.2	62.1	-270.1	-270.1
 9:13: 0	169.3	54.3	62.2	-270.1	-270.1
 9:13: 1	169.5	54.4	62.3	-270.1	-270.1
 9:13: 2	169.6	54.5	62.4	-270.1	-270.1
 9:13: 3	169.8	54.6	62.5	-270.1	-270.1
 9:13: 4	170	54.7	62.6	-270.1	-270.1
 9:13: 5	170.1	54.8	62.7	-270.1	-270.1
 9:13: 6	170.3	54.9	62.8	-270.1	-270.1
 9:13: 7	170.5	55	62.9	-270.1	-270.1
 9:13: 8	170.6	55.1	63	-270.1	-270.1
 9:13: 9	170.8	55.2	63.1	-270.1	-270.1
 9:13:10	171	55.3	63.2	-270.1	-270.1
 9:13:11	171.2	55.4	63.3	-270.1	-270.1
 9:13:12	171.3	55.5	63.4	-270.1	-270.1
 9:13:13	171.5	55.6	63.6	-270.1	-270.1
 9:13:14	171.7	55.7	63.7	-270.1	-270.1
 9:13:15	171.8	55.8	63.8	-270.1	-270.1
 9:13:16	172	55.9	63.9	-270.1	-270.1
 9:13:17	172.2	56	64	-270.1	-270.1
 9:13:18	172.3	56.1	64.1	-270.1	-270.1
 9:13:19	172.5	56.2	64.2	-270.1	-270.1
 9:13:20	172.7	56.3	64.3	-270.1	-270.1
 9:13:21	172.9	56.4	64.4	-270.1	-270.1
 9:13:22	173	56.5	64.5	-270.1	-270.1
 9:13:23	173.2	56.6	64.6	-270.1	-270.1
 9:13:24	173.4	56.7	64.7	-270.1	-270.1
 9:13:25	173.6	56.8	64.8	-270.1	-270.1
 9:13:26	173.7	56.9	65	-270.1	-270.1
 9:13:27	173.9	57	65.1	-270.1	-270.1
 9:13:28	174.1	57.1	65.1	-270.1	-270.1
 9:13:29	174.3	57.2	65.2	-270.1	-270.1
 9:13:30	174.4	57.3	65.3	-270.1	-270.1
 9:13:31	174.6	57.4	65.4	-270.1	-270.1
 9:13:32	174.8	57.5	65.5	-270.1	-270.1
 9:13:33	175	57.6	65.6	-270.1	-270.1
 9:13:34	175.1	57.7	65.7	-270.1	-270.1
 9:13:35	175.3	57.8	65.8	-270.1	-270.1
 9:13:36	175.5	57.9	66	-270.1	-270.1
 9:13:37	175.6	58	66.1	-270.1	-270.1
 9:13:38	175.8	58.1	66.2	-270.1	-270.1
 9:13:39	176	58.2	66.3	-270.1	-270.1
 9:13:40	176.2	58.3	66.4	-270.1	-270.1
 9:13:41	176.3	58.4	66.5	-270.1	-270.1
 9:13:42	176.5	58.4	66.6	-270.1	-270.1
 9:13:43	176.7	58.5	66.7	-270.1	-270.1
 9:13:44	176.9	58.6	66.8	-270.1	-270.1
 9:13:45	177	58.6	67	-270.1	-270.1
 9:13:46	177.2	58.7	67.1	-270.1	-270.1
 9:13:47	177.4	58.8	67.2	-270.1	-270.1
 9:13:48	177.5	58.9	67.3	-270.1	-270.1
 9:13:49	177.7	59	67.4	-270.1	-270.1
 9:13:50	177.9	59.1	67.5	-270.1	-270.1
 9:13:51	178	59.2	67.6	-270.1	-270.1
 9:13:52	178.2	59.3	67.7	-270.1	-270.1
 9:13:53	178.4	59.4	67.8	-270.1	-270.1
 9:13:54	178.5	59.5	68	-270.1	-270.1
 9:13:55	178.5	59.6	68.1	-270.1	-270.1
 9:13:56	178.7	59.7	68.2	-270.1	-270.1
 9:13:57	178.9	59.8	68.3	-270.1	-270.1
 9:13:58	179	59.9	68.4	-270.1	-270.1
 9:13:59	179.2	60	68.5	-270.1	-270.1
 9:14: 0	179.3	60.1	68.6	-270.1	-270.1
 9:14: 1	179.5	60.2	68.7	-270.1	-270.1
 9:14: 2	179.7	60.4	68.8	-270.1	-270.1
 9:14: 3	179.8	60.5	69	-270.1	-270.1
 9:14: 4	180	60.6	69.1	-270.1	-270.1
 9:14: 5	180.2	60.7	69.2	-270.1	-270.1
 9:14: 6	180.3	60.8	69.3	-270.1	-270.1
 9:14: 7	180.6	60.9	69.5	-270.1	-270.1
 9:14: 8	180.7	61.1	69.6	-270.1	-270.1
 9:14: 9	180.9	61.2	69.7	-270.1	-270.1
 9:14:10	181	61.3	69.8	-270.1	-270.1
 9:14:11	181.1	61.3	69.9	-270.1	-270.1
 9:14:12	181.3	61.4	70	-270.1	-270.1
 9:14:13	181.4	61.6	70.1	-270.1	-270.1
 9:14:14	181.6	61.7	70.2	-270.1	-270.1
 9:14:15	181.8	61.8	70.4	-270.1	-270.1
 9:14:16	182	62	70.5	-270.1	-270.1
 9:14:17	182.2	62.1	70.6	-270.1	-270.1
 9:14:18	182.3	62.2	70.7	-270.1	-270.1
 9:14:19	182.5	62.3	70.9	-270.1	-270.1
 9:14:20	182.6	62.4	71	-270.1	-270.1
 9:14:21	182.8	62.5	71.1	-270.1	-270.1
 9:14:22	183	62.7	71.2	-270.1	-270.1
 9:14:23	183.1	62.8	71.3	-270.1	-270.1
 9:14:24	183.3	62.9	71.4	-270.1	-270.1
 9:14:25	183.5	63	71.5	-270.1	-270.1
 9:14:26	183.6	63.2	71.7	-270.1	-270.1
 9:14:27	183.8	63.3	71.8	-270.1	-270.1
 9:14:28	184	63.4	71.9	-270.1	-270.1
 9:14:29	184.1	63.5	72	-270.1	-270.1
 9:14:30	184.3	63.6	72.1	-270.1	-270.1
 9:14:31	184.4	63.7	72.2	-270.1	-270.1
 9:14:32	184.6	63.8	72.3	-270.1	-270.1
 9:14:33	184.8	64	72.5	-270.1	-270.1
 9:14:34	185	64.2	72.6	-270.1	-270.1
 9:14:35	185.2	64.3	72.8	-270.1	-270.1
 9:14:36	185.4	64.4	72.8	-270.1	-270.1
 9:14:37	185.5	64.5	72.9	-270.1	-270.1
 9:14:38	185.6	64.6	73	-270.1	-270.1
 9:14:39	185.9	64.8	73.1	-270.1	-270.1
 9:14:40	186.1	64.9	73.3	-270.1	-270.1
 9:14:41	186.2	65	73.4	-270.1	-270.1
 9:14:42	186.3	65.1	73.5	-270.1	-270.1
 9:14:43	186.5	65.2	73.6	-270.1	-270.1
 9:14:44	186.7	65.3	73.7	-270.1	-270.1
 9:14:45	186.9	65.5	73.8	-270.1	-270.1
 9:14:46	187	65.6	73.9	-270.1	-270.1
 9:14:47	187.2	65.7	74.1	-270.1	-270.1
 9:14:48	187.4	65.8	74.2	-270.1	-270.1
 9:14:49	187.6	65.8	74.3	-270.1	-270.1
 9:14:50	187.7	66	74.5	-270.1	-270.1
 9:14:51	187.9	66.1	74.6	-270.1	-270.1
 9:14:52	188.1	66.2	74.7	-270.1	-270.1
 9:14:53	188.3	66.3	74.8	-270.1	-270.1
 9:14:54	188.5	66.4	74.9	-270.1	-270.1
 9:14:55	188.6	66.5	75.1	-270.1	-270.1
 9:14:56	188.8	66.7	75.2	-270.1	-270.1
 9:14:57	189	66.8	75.3	-270.1	-270.1
 9:14:58	189.1	66.9	75.4	-270.1	-270.1
 9:14:59	189.3	67	75.6	-270.1	-270.1
 9:15: 0	189.5	67.1	75.7	-270.1	-270.1
 9:15: 1	189.7	67.2	75.8	-270.1	-270.1
 9:15: 2	189.8	67.4	75.9	-270.1	-270.1
 9:15: 3	189.8	67.5	76.1	-270.1	-270.1
 9:15: 4	190	67.6	76.2	-270.1	-270.1
 9:15: 5	190.2	67.7	76.3	-270.1	-270.1
 9:15: 6	190.3	67.8	76.4	-270.1	-270.1
 9:15: 7	190.5	67.9	76.6	-270.1	-270.1
 9:15: 8	190.7	68	76.7	-270.1	-270.1
 9:15: 9	190.9	68.2	76.8	-270.1	-270.1
 9:15:10	191.1	68.3	77	-270.1	-270.1
 9:15:11	191.2	68.4	77.1	-270.1	-270.1
 9:15:12	191.4	68.5	77.2	-270.1	-270.1
 9:15:13	191.6	68.6	77.3	-270.1	-270.1
 9:15:14	191.8	68.7	77.5	-270.1	-270.1
 9:15:15	191.9	68.8	77.6	-270.1	-270.1
 9:15:16	192.1	68.9	77.7	-270.1	-270.1
 9:15:17	192.3	69.1	77.9	-270.1	-270.1
 9:15:18	192.5	69.2	78	-270.1	-270.1
 9:15:19	192.6	69.3	78.1	-270.1	-270.1
 9:15:20	192.8	69.4	78.2	-270.1	-270.1
 9:15:21	193	69.5	78.4	-270.1	-270.1
 9:15:22	193.2	69.6	78.5	-270.1	-270.1
 9:15:23	193.4	69.8	78.6	-270.1	-270.1
 9:15:24	193.5	69.9	78.7	-270.1	-270.1
 9:15:25	193.7	70	78.9	-270.1	-270.1
 9:15:26	193.9	70.1	79	-270.1	-270.1
 9:15:27	194.1	70.2	79.1	-270.1	-270.1
 9:15:28	194.2	70.4	79.3	-270.1	-270.1
 9:15:29	194.4	70.5	79.4	-270.1	-270.1
 9:15:30	194.6	70.6	79.5	-270.1	-270.1
 9:15:31	194.8	70.8	79.7	-270.1	-270.1
 9:15:32	195	70.9	79.8	-270.1	-270.1
 9:15:33	195.1	71	79.9	-270.1	-270.1
 9:15:34	195.2	71.1	80	-270.1	-270.1
 9:15:35	195.4	71.2	80.2	-270.1	-270.1
 9:15:36	195.6	71.3	80.3	-270.1	-270.1
 9:15:37	195.7	71.5	80.4	-270.1	-270.1
 9:15:38	195.9	71.6	80.5	-270.1	-270.1
 9:15:39	196	71.7	80.7	-270.1	-270.1
 9:15:40	196.2	71.9	80.8	-270.1	-270.1
 9:15:41	196.4	72	80.9	-270.1	-270.1
 9:15:42	196.6	72.1	81.1	-270.1	-270.1
 9:15:43	196.7	72.3	81.1	-270.1	-270.1
 9:15:44	196.9	72.4	81.2	-270.1	-270.1
 9:15:45	197	72.5	81.3	-270.1	-270.1
 9:15:46	197.2	72.7	81.4	-270.1	-270.1
 9:15:47	197.4	72.9	81.6	-270.1	-270.1
 9:15:48	197.6	73	81.8	-270.1	-270.1
 9:15:49	197.8	73.1	81.9	-270.1	-270.1
 9:15:50	197.9	73.3	82	-270.1	-270.1
 9:15:51	198.1	73.4	82.1	-270.1	-270.1
 9:15:52	198.2	73.6	82.3	-270.1	-270.1
 9:15:53	198.4	73.7	82.4	-270.1	-270.1
 9:15:54	198.6	73.9	82.5	-270.1	-270.1
 9:15:55	198.7	74	82.7	-270.1	-270.1
 9:15:56	198.9	74.2	82.8	-270.1	-270.1
 9:15:57	199	74.2	82.9	-270.1	-270.1
 9:15:58	199.2	74.3	83.1	-270.1	-270.1
 9:15:59	199.4	74.5	83.2	-270.1	-270.1
 9:16: 0	199.5	74.6	83.3	-270.1	-270.1
 9:16: 1	199.6	74.8	83.5	-270.1	-270.1
 9:16: 2	199.8	74.9	83.6	-270.1	-270.1
 9:16: 3	200	75	83.7	-270.1	-270.1
 9:16: 4	200.1	75.2	83.8	-270.1	-270.1
 9:16: 5	200.4	75.3	83.9	-270.1	-270.1
 9:16: 6	200.5	75.5	84.1	-270.1	-270.1
 9:16: 7	200.7	75.7	84.3	-270.1	-270.1
 9:16: 8	200.9	75.8	84.4	-270.1	-270.1
